end_time,f1,f2,fight_date,method,referee,round,time_format,weightclass,winner,f1_body,f1_clinch,f1_control,f1_distance,f1_dob,f1_ground,f1_head,f1_height,f1_kd,f1_leg,f1_reach,f1_record,f1_rev,f1_sapm,f1_sig_str,f1_sig_str_%,f1_slpm,f1_stance,f1_str__acc_,f1_str__def,f1_sub__avg_,f1_sub_att,f1_td,f1_td_%,f1_td_acc_,f1_td_avg_,f1_td_def_,f1_total_str,f1_weight,f2_body,f2_clinch,f2_control,f2_distance,f2_dob,f2_ground,f2_head,f2_height,f2_kd,f2_leg,f2_reach,f2_record,f2_rev,f2_sapm,f2_sig_str,f2_sig_str_%,f2_slpm,f2_stance,f2_str__acc_,f2_str__def,f2_sub__avg_,f2_sub_att,f2_td,f2_td_%,f2_td_acc_,f2_td_avg_,f2_td_def_,f2_total_str,f2_weight,gender,year
3:38,Bryan Caraway,Dustin Neace,2011-12-03,Submission,Josh Rosenthal,2,3,featherweight,f1,2 of 4,0 of 0,3:05,22 of 52,"Aug 04, 1984",1 of 1,13 of 41,172.72,0,8 of 8,172.72,Record: 21-9-0,0,3.61,23 of 53,43%,2.53,Orthodox,34%,54%,0.8,1,3 of 3,100%,25%,2.57,80%,32 of 65,61.23,4 of 4,0 of 1,3:05,15 of 51,"Sep 12, 1986",3 of 3,10 of 47,175.26,0,4 of 4,175.26,Record: 25-21-1 (1 NC),0,2.66,18 of 55,32%,2.08,Orthodox,32%,56%,1.7,1,0 of 1,0%,0%,0.0,0%,35 of 72,65.77,M,2011
5:00,Dan Henderson,Mauricio Rua,2011-11-19,Decision - Unanimous,Josh Rosenthal,5,5,light heavyweight,f1,16 of 16,27 of 40,4:25,33 of 79,"Aug 24, 1970",17 of 22,55 of 119,180.34,1,6 of 6,187.96,Record: 32-15-0,2,2.7,77 of 141,54%,2.44,Orthodox,47%,51%,0.3,1,1 of 4,25%,52%,1.52,57%,113 of 179,83.91,8 of 10,19 of 34,4:25,43 of 103,"Nov 25, 1981",34 of 57,80 of 172,185.42,0,8 of 12,193.04,Record: 27-14-1,0,2.79,96 of 194,49%,3.57,Orthodox,50%,54%,0.7,1,5 of 10,50%,48%,2.01,49%,191 of 293,92.99,M,2011
4:49,Wanderlei Silva,Cung Le,2011-11-19,KO/TKO,Dan Stell,2,3,middleweight,f1,8 of 10,13 of 20,0:13,30 of 83,"Jul 03, 1976",0 of 1,31 of 88,180.34,1,4 of 6,187.96,Record: 35-13-1 (1 NC),0,2.19,43 of 104,41%,2.79,Orthodox,40%,60%,0.6,0,0 of 0,0,53%,0.97,62%,51 of 112,92.99,12 of 19,0 of 2,0:13,32 of 79,"May 25, 1972",0 of 0,13 of 54,175.26,0,7 of 8,177.8,Record: 9-3-0,0,2.98,32 of 81,39%,4.36,Southpaw,48%,66%,0.3,0,0 of 1,0%,71%,1.37,88%,32 of 81,83.91,M,2011
1:27,Urijah Faber,Brian Bowles,2011-11-19,Submission,Jason McCoy,2,3,bantamweight,f1,3 of 5,1 of 1,2:19,17 of 36,"May 14, 1979",18 of 24,31 of 54,167.64,1,2 of 2,170.18,Record: 35-11-0,1,2.59,36 of 61,59%,2.65,Orthodox,40%,64%,0.8,1,1 of 1,100%,30%,1.54,58%,44 of 69,61.23,5 of 6,1 of 2,2:19,12 of 66,"Jun 22, 1980",0 of 0,7 of 61,170.18,0,1 of 1,177.8,Record: 10-3-0,0,2.98,13 of 68,19%,2.36,Orthodox,26%,64%,1.4,0,0 of 0,0,70%,1.39,54%,14 of 69,61.23,M,2011
5:00,Martin Kampmann,Rick Story,2011-11-19,Decision - Split,Josh Rosenthal,3,3,welterweight,f1,4 of 7,5 of 16,4:55,29 of 127,"Apr 17, 1982",4 of 4,34 of 139,182.88,0,0 of 1,182.88,Record: 20-7-0,0,3.28,38 of 147,25%,3.22,Orthodox,42%,62%,2.0,1,3 of 9,33%,41%,1.86,78%,55 of 165,77.11,22 of 33,14 of 25,4:55,47 of 145,"Aug 28, 1984",0 of 0,39 of 137,175.26,0,0 of 0,180.34,Record: 19-9-0,0,2.17,61 of 170,35%,3.8,Southpaw,41%,62%,0.9,0,1 of 3,33%,48%,2.53,63%,73 of 183,77.11,M,2011
5:00,Stephan Bonnar,Kyle Kingsbury,2011-11-19,Decision - Unanimous,Dan Stell,3,3,light heavyweight,f1,11 of 14,15 of 19,10:35,12 of 36,"Apr 04, 1977",9 of 19,18 of 51,193.04,0,7 of 9,200.66,Record: 15-9-0,0,3.01,36 of 74,48%,2.76,Orthodox,38%,52%,1.0,1,4 of 6,66%,40%,1.32,60%,133 of 183,92.99,7 of 9,12 of 16,10:35,19 of 37,"Mar 22, 1982",0 of 0,15 of 33,193.04,0,9 of 11,200.66,Record: 11-6-0 (1 NC),0,3.81,31 of 53,58%,2.97,Orthodox,40%,51%,0.0,0,0 of 0,0,41%,2.64,52%,38 of 60,92.99,M,2011
1:17,Ryan Bader,Jason Brilz,2011-11-19,KO/TKO,Jason McCoy,1,3,light heavyweight,f1,0 of 0,0 of 0,0:01,6 of 14,"Jun 07, 1983",0 of 0,6 of 13,187.96,1,0 of 1,187.96,Record: 23-5-0,0,1.39,6 of 14,42%,2.82,Orthodox,43%,71%,0.4,0,0 of 0,0,44%,3.37,80%,6 of 14,92.99,0 of 0,0 of 0,0:01,1 of 13,"Jul 07, 1975",0 of 0,1 of 12,180.34,0,0 of 1,180.34,Record: 22-6-1,0,1.78,1 of 13,7%,2.66,Orthodox,40%,65%,1.3,0,0 of 0,0,25%,2.37,25%,1 of 13,92.99,M,2011
0:56,Michael McDonald,Alex Soto,2011-11-19,KO/TKO,Josh Rosenthal,1,3,bantamweight,f1,1 of 2,0 of 1,0:07,6 of 16,"Jan 15, 1991",6 of 7,11 of 22,175.26,2,0 of 0,177.8,Record: 17-4-0,0,2.76,12 of 24,50%,2.69,Orthodox,42%,57%,1.4,0,0 of 0,0,66%,1.09,52%,12 of 24,61.23,1 of 2,0 of 0,0:07,6 of 8,"Feb 15, 1984",0 of 0,3 of 4,172.72,0,2 of 2,176.93,Record: 8-3-1,0,5.02,6 of 8,75%,2.95,Southpaw,25%,59%,0.0,0,0 of 0,0,30%,2.82,0%,6 of 8,61.23,M,2011
2:07,Chris Weidman,Tom Lawlor,2011-11-19,Submission,Dan Stell,1,3,middleweight,f1,1 of 2,0 of 0,1:27,3 of 6,"Jun 17, 1984",0 of 0,2 of 4,187.96,0,0 of 0,198.12,Record: 16-7-0,0,3.22,3 of 6,50%,3.18,Orthodox,45%,51%,0.8,1,1 of 1,100%,42%,3.44,65%,3 of 6,83.91,0 of 0,0 of 0,1:27,2 of 7,"May 15, 1983",0 of 0,2 of 7,182.88,0,0 of 0,187.96,Record: 10-6-0 (1 NC),0,2.41,2 of 7,28%,2.5,Southpaw,42%,60%,1.4,0,0 of 0,0,32%,2.46,57%,2 of 7,92.99,M,2011
5:00,Gleison Tibau,Rafael Dos Anjos,2011-11-19,Decision - Split,Jason McCoy,3,3,lightweight,f1,10 of 10,3 of 4,1:43,53 of 123,"Oct 07, 1983",0 of 1,45 of 117,177.8,0,1 of 1,180.34,Record: 33-14-0,0,2.51,56 of 128,43%,1.95,Southpaw,31%,63%,0.8,0,2 of 4,50%,53%,4.08,92%,64 of 136,70.31,6 of 9,7 of 11,1:43,18 of 85,"Oct 26, 1984",0 of 0,13 of 77,172.72,0,6 of 10,177.8,Record: 32-16-0,0,3.21,25 of 96,26%,3.48,Southpaw,47%,60%,0.6,0,0 of 8,0%,35%,1.95,55%,39 of 110,70.31,M,2011
5:00,Miguel Torres,Nick Pace,2011-11-19,Decision - Unanimous,Josh Rosenthal,3,3,bantamweight,f1,20 of 21,23 of 23,3:23,41 of 99,"Jan 18, 1981",0 of 0,23 of 77,175.26,0,21 of 24,193.04,Record: 44-9-0,0,1.86,64 of 122,52%,3.98,Orthodox,43%,74%,1.6,0,0 of 1,0%,0%,0.0,17%,150 of 212,61.23,14 of 18,13 of 15,3:23,17 of 52,"Apr 17, 1987",1 of 2,7 of 40,170.18,0,10 of 11,172.72,Record: 8-3-0,0,3.14,31 of 69,44%,1.48,Orthodox,34%,57%,0.5,0,1 of 3,33%,43%,2.52,54%,41 of 79,61.23,M,2011
0:42,Seth Baczynski,Matt Brown,2011-11-19,Submission,Dan Stell,2,3,welterweight,f1,3 of 4,7 of 13,2:43,8 of 34,"Oct 26, 1981",2 of 2,14 of 41,190.5,0,0 of 4,190.5,Record: 20-14-0,0,3.14,17 of 49,34%,3.08,Orthodox,31%,51%,0.8,1,1 of 5,20%,16%,0.89,48%,22 of 55,77.11,13 of 15,11 of 12,2:43,8 of 22,"Jan 10, 1981",0 of 0,4 of 15,182.88,0,2 of 4,190.5,Record: 26-19-0,1,2.92,19 of 34,55%,3.76,Orthodox,55%,55%,1.3,0,1 of 1,100%,46%,1.68,63%,28 of 43,77.11,M,2011
4:52,Danny Castillo,Shamar Bailey,2011-11-19,KO/TKO,Jason McCoy,1,3,lightweight,f1,4 of 4,0 of 0,4:36,2 of 2,"Aug 25, 1979",20 of 32,17 of 29,175.26,0,1 of 1,180.34,Record: 17-10-0,0,1.96,22 of 34,64%,2.57,Orthodox,42%,62%,0.2,0,3 of 3,100%,38%,2.95,63%,45 of 61,70.31,0 of 0,1 of 1,4:36,0 of 1,"Sep 22, 1982",2 of 2,3 of 4,175.26,0,0 of 0,190.5,Record: 16-11-0,0,3.91,3 of 4,75%,1.56,Southpaw,20%,69%,0.0,0,0 of 0,0,33%,1.5,37%,21 of 23,70.31,M,2011
1:04,Junior Dos Santos,Cain Velasquez,2011-11-12,KO/TKO,John McCarthy,1,5,heavyweight,f1,2 of 3,0 of 0,0:08,4 of 8,"Jan 30, 1984",4 of 5,6 of 10,193.04,1,0 of 0,195.58,Record: 21-9-0,0,3.33,8 of 13,61%,4.49,Orthodox,47%,56%,0.1,0,0 of 0,0,50%,0.3,81%,12 of 19,107.95,0 of 0,0 of 0,0:08,7 of 14,"Jul 28, 1982",0 of 0,3 of 9,185.42,0,4 of 5,195.58,Record: 14-3-0,0,2.33,7 of 14,50%,6.37,Orthodox,57%,57%,0.4,0,0 of 1,0%,45%,5.13,85%,7 of 14,108.86,M,2011
5:00,Benson Henderson,Clay Guida,2011-11-12,Decision - Unanimous,Herb Dean,3,3,lightweight,f1,23 of 30,21 of 38,7:27,7 of 37,"Nov 16, 1983",12 of 14,16 of 56,175.26,1,1 of 3,177.8,Record: 24-7-0,0,1.79,40 of 89,44%,2.93,Southpaw,45%,63%,0.8,0,2 of 7,28%,45%,2.4,63%,102 of 158,77.11,5 of 11,5 of 15,7:27,6 of 25,"Dec 08, 1981",0 of 0,4 of 27,170.18,0,2 of 2,177.8,Record: 38-21-0,0,3.01,11 of 40,27%,2.64,Orthodox,33%,61%,0.6,4,2 of 9,22%,36%,3.13,67%,35 of 65,70.31,M,2011
1:32,Dustin Poirier,Pablo Garza,2011-11-12,Submission,Larry Landless,2,3,featherweight,f1,1 of 3,3 of 3,2:55,9 of 27,"Jan 19, 1989",5 of 17,14 of 41,175.26,0,2 of 3,182.88,Record: 30-8-0 (1 NC),0,4.36,17 of 47,36%,5.45,Southpaw,51%,53%,1.4,1,1 of 1,100%,36%,1.33,63%,31 of 63,70.31,5 of 10,1 of 6,2:55,13 of 28,"Sep 16, 1983",0 of 0,1 of 12,185.42,0,8 of 12,185.42,Record: 12-4-0,0,2.7,14 of 34,41%,3.37,Orthodox,44%,50%,1.3,1,0 of 2,0%,25%,0.94,15%,24 of 44,65.77,M,2011
2:16,Ricardo Lamas,Cub Swanson,2011-11-12,Submission,John McCarthy,2,3,featherweight,f1,6 of 6,0 of 0,2:54,3 of 20,"May 21, 1982",6 of 10,2 of 20,172.72,0,1 of 4,180.34,Record: 20-8-0,0,2.87,9 of 30,30%,3.13,Orthodox,47%,57%,0.9,1,2 of 4,50%,33%,1.84,46%,17 of 38,65.77,2 of 4,0 of 1,2:54,15 of 40,"Nov 02, 1983",2 of 2,10 of 29,172.72,0,5 of 10,177.8,Record: 29-13-0,0,3.84,17 of 43,39%,4.7,Orthodox,50%,59%,0.4,1,1 of 1,100%,52%,1.09,61%,20 of 47,65.77,M,2011
1:34,DaMarques Johnson,Clay Harvison,2011-11-12,KO/TKO,Herb Dean,1,3,welterweight,f1,0 of 0,0 of 0,0:02,5 of 19,"Jun 28, 1982",1 of 1,6 of 20,185.42,1,0 of 0,190.5,Record: 15-15-0,0,3.75,6 of 20,30%,2.11,Orthodox,37%,51%,0.7,0,0 of 0,0,55%,1.18,19%,6 of 20,77.11,0 of 0,0 of 0,0:02,6 of 21,"Sep 25, 1980",0 of 0,2 of 17,185.42,0,4 of 4,187.96,Record: 13-6-0,0,3.91,6 of 21,28%,3.29,Orthodox,48%,58%,1.3,0,0 of 0,0,100%,0.66,68%,6 of 21,77.11,M,2011
5:00,Darren Uyenoyama,Norifumi Yamamoto,2011-11-12,Decision - Unanimous,Larry Landless,3,3,bantamweight,f1,6 of 7,3 of 3,5:48,5 of 8,"Oct 15, 1979",7 of 7,7 of 9,167.64,0,2 of 2,165.1,Record: 10-6-0,1,2.21,15 of 18,83%,1.34,Orthodox,39%,66%,0.7,1,2 of 3,66%,33%,1.42,35%,84 of 100,56.7,6 of 7,3 of 3,5:48,10 of 22,"Mar 15, 1977",2 of 3,7 of 19,162.56,0,2 of 2,167.64,Record: 18-6-0 (2 NC),1,2.01,15 of 28,53%,2.09,Southpaw,45%,57%,0.0,0,1 of 4,25%,22%,0.41,45%,27 of 40,61.23,M,2011
1:54,Mackens Semerzier,Robert Peralta,2011-11-12,Decision - Split,John McCarthy,3,3,featherweight,0,9 of 15,6 of 9,0:24,20 of 75,"Nov 03, 1980",13 of 15,23 of 77,175.26,2,7 of 7,182.88,Record: 8-4-0 (1 NC),0,3.48,39 of 99,39%,2.91,Orthodox,45%,46%,2.1,0,0 of 0,0,50%,2.14,50%,65 of 129,65.77,19 of 21,11 of 13,0:24,33 of 72,"Mar 14, 1986",6 of 7,12 of 49,172.72,0,19 of 22,180.34,Record: 18-8-0 (1 NC),0,2.97,50 of 92,54%,3.76,Orthodox,44%,53%,0.0,0,1 of 5,20%,66%,0.59,65%,65 of 108,65.77,M,2011
5:00,Alex Caceres,Cole Escovedo,2011-11-12,Decision - Unanimous,Herb Dean,3,3,bantamweight,f1,31 of 34,6 of 7,0:51,93 of 163,"Jun 20, 1988",3 of 4,59 of 126,177.8,0,12 of 14,185.42,Record: 21-15-0 (1 NC),0,3.09,102 of 174,58%,4.21,Southpaw,49%,62%,0.7,1,0 of 0,0,68%,0.54,64%,110 of 182,65.77,11 of 15,0 of 2,0:51,24 of 56,"Aug 30, 1981",0 of 0,8 of 33,170.18,0,5 of 10,182.88,Record: 17-9-0,0,4.32,24 of 58,41%,1.77,Orthodox,43%,49%,0.0,0,2 of 4,50%,33%,0.43,13%,28 of 63,61.23,M,2011
5:00,Mike Pierce,Paul Bradley,2011-11-12,Decision - Split,Larry Landless,3,3,welterweight,f1,14 of 14,13 of 14,0:36,59 of 127,"Sep 01, 1980",3 of 3,51 of 116,172.72,0,10 of 14,180.34,Record: 17-7-0,0,2.36,75 of 144,52%,2.62,Orthodox,42%,62%,0.2,0,0 of 1,0%,42%,3.08,71%,133 of 206,77.11,10 of 11,12 of 15,0:36,51 of 130,"Jun 13, 1983",0 of 0,46 of 124,175.26,0,7 of 10,179.62,Record: 23-8-0 (2 NC),0,4.13,63 of 145,43%,2.26,Orthodox,32%,56%,0.0,0,0 of 4,0%,16%,1.12,100%,69 of 155,77.11,M,2011
5:00,Aaron Rosa,Matt Lucas,2011-11-12,Decision - Split,John McCarthy,3,3,light heavyweight,f1,29 of 31,41 of 44,0:52,18 of 55,"May 28, 1983",0 of 0,25 of 63,193.04,0,5 of 5,195.58,Record: 18-6-0,0,4.41,59 of 99,59%,4.03,Orthodox,47%,45%,0.4,0,0 of 0,0,33%,0.36,85%,256 of 311,92.99,0 of 0,4 of 4,0:52,14 of 34,,1 of 1,19 of 39,185.42,0,0 of 0,190.38,Record: 15-3-0,0,3.93,19 of 39,48%,1.27,Orthodox,48%,40%,0.0,0,1 of 10,10%,10%,1.0,0%,48 of 75,92.99,M,2011
5:00,Mark Munoz,Chris Leben,2011-11-05,KO/TKO,Marc Goddard,2,5,middleweight,f1,16 of 17,5 of 9,6:16,5 of 11,"Feb 09, 1978",29 of 54,22 of 56,182.88,0,1 of 1,180.34,Record: 14-6-0,0,2.26,39 of 74,52%,3.12,Orthodox,51%,57%,0.6,0,5 of 9,55%,29%,3.17,57%,55 of 92,83.91,3 of 3,6 of 11,6:16,4 of 17,"Jul 21, 1980",2 of 7,8 of 30,180.34,0,1 of 2,185.42,Record: 22-11-0,0,2.87,12 of 35,34%,2.87,Southpaw,42%,52%,0.8,2,2 of 2,100%,41%,1.14,53%,61 of 88,83.91,M,2011
4:09,Renan Barao,Brad Pickett,2011-11-05,Submission,Leon Roberts,1,3,bantamweight,f1,3 of 9,0 of 0,0:46,33 of 84,"Jan 31, 1987",4 of 14,29 of 82,167.64,1,5 of 7,177.8,Record: 34-9-0 (1 NC),0,3.9,37 of 98,37%,3.78,Orthodox,36%,57%,0.5,1,0 of 1,0%,41%,1.49,91%,38 of 99,65.77,1 of 6,0 of 0,0:46,10 of 56,"Sep 24, 1978",0 of 0,9 of 50,167.64,0,0 of 0,172.72,Record: 25-14-0,0,4.63,10 of 56,17%,3.02,Orthodox,31%,55%,0.4,0,0 of 0,0,44%,2.47,58%,10 of 56,61.23,M,2011
3:32,Thiago Alves,Papy Abedi,2011-11-05,Submission,Dan Miragliotta,1,3,welterweight,f1,3 of 3,1 of 1,0:31,12 of 30,"Oct 03, 1983",12 of 14,17 of 35,175.26,1,5 of 7,177.8,Record: 23-15-0,0,3.42,25 of 45,55%,3.73,Orthodox,41%,62%,0.3,1,0 of 0,0,60%,0.71,63%,30 of 51,77.11,4 of 5,5 of 6,0:31,9 of 32,"Jun 30, 1978",0 of 0,9 of 32,180.34,0,1 of 1,185.0,Record: 10-4-0,0,3.15,14 of 38,36%,2.8,Southpaw,55%,48%,1.3,0,0 of 0,0,57%,3.47,50%,15 of 39,83.91,M,2011
3:09,Anthony Perosh,Cyrille Diabate,2011-11-05,Submission,Marc Goddard,2,3,light heavyweight,f1,0 of 0,0 of 0,4:05,2 of 13,"Oct 05, 1972",15 of 25,17 of 38,190.5,0,0 of 0,190.5,Record: 15-10-0,0,3.77,17 of 38,44%,2.27,Orthodox,43%,53%,1.1,3,2 of 6,33%,22%,2.03,33%,20 of 43,92.99,8 of 9,0 of 0,4:05,13 of 31,"Oct 06, 1973",4 of 6,9 of 27,198.12,0,0 of 1,205.74,Record: 19-10-1,0,1.78,17 of 37,45%,4.06,Southpaw,71%,60%,0.2,0,0 of 0,0,83%,1.17,53%,27 of 49,92.99,M,2011
5:00,John Maguire,Justin Edwards,2011-11-05,Decision - Unanimous,Leon Roberts,3,3,welterweight,f1,6 of 7,9 of 10,9:16,9 of 17,"May 19, 1983",9 of 11,18 of 28,175.26,0,3 of 3,175.26,Record: 24-9-0,1,2.44,27 of 38,71%,1.41,Southpaw,41%,65%,1.1,2,6 of 9,66%,46%,2.8,77%,70 of 88,70.31,12 of 20,12 of 21,9:16,11 of 29,"Jan 26, 1983",5 of 14,13 of 40,177.8,1,3 of 4,177.8,Record: 9-5-0,0,3.32,28 of 64,43%,2.68,Orthodox,42%,51%,1.0,1,0 of 2,0%,26%,2.14,27%,45 of 87,70.31,M,2011
5:00,Philip De Fries,Rob Broughton,2011-11-05,Decision - Unanimous,Dan Miragliotta,3,3,heavyweight,f1,1 of 1,0 of 0,10:59,6 of 10,"Apr 21, 1986",8 of 13,13 of 22,195.58,0,0 of 0,200.66,Record: 12-6-0 (1 NC),0,3.0,14 of 23,60%,2.3,Orthodox,47%,37%,0.6,0,3 of 5,60%,42%,3.29,100%,41 of 52,113.4,11 of 11,4 of 4,10:59,4 of 14,"Mar 03, 1983",21 of 22,15 of 26,187.96,0,3 of 3,187.96,Record: 16-7-1,1,2.54,29 of 40,72%,2.83,Orthodox,60%,51%,3.2,2,0 of 0,0,0%,0.0,26%,102 of 120,120.2,M,2011
5:00,Michihiro Omigawa,Jason Young,2011-11-05,Decision - Unanimous,Leon Roberts,3,3,featherweight,f1,2 of 3,5 of 7,8:08,8 of 34,"Dec 19, 1975",12 of 18,20 of 53,167.64,0,3 of 3,172.72,Record: 17-14-1,1,3.06,25 of 59,42%,2.01,Orthodox,39%,64%,1.5,3,4 of 10,40%,36%,1.19,49%,56 of 94,65.77,3 of 5,7 of 15,8:08,24 of 97,"Jun 28, 1986",1 of 3,23 of 101,175.26,0,6 of 9,185.42,Record: 9-6-0,0,3.2,32 of 115,27%,2.97,Orthodox,37%,50%,0.0,0,2 of 3,66%,66%,1.98,55%,40 of 123,65.77,M,2011
0:40,Che Mills,Chris Cope,2011-11-05,KO/TKO,Marc Goddard,1,3,welterweight,f1,0 of 0,2 of 2,0:07,6 of 7,"Sep 29, 1982",3 of 7,9 of 14,185.42,2,2 of 2,193.04,Record: 16-10-0 (3 NC),0,2.87,11 of 16,68%,2.08,Orthodox,52%,43%,0.0,0,0 of 0,0,66%,1.18,58%,11 of 16,77.11,0 of 0,0 of 0,0:07,1 of 10,"Mar 05, 1983",0 of 0,0 of 7,182.88,0,1 of 3,182.88,Record: 8-4-0,0,4.82,1 of 10,10%,3.96,Orthodox,26%,50%,0.0,0,0 of 1,0%,0%,0.0,80%,1 of 10,77.11,M,2011
5:00,Chris Cariaso,Vaughan Lee,2011-11-05,Decision - Split,Dan Miragliotta,3,3,bantamweight,f1,14 of 16,17 of 23,6:21,21 of 43,"May 27, 1981",14 of 23,35 of 68,160.02,0,3 of 5,162.56,Record: 17-8-0,0,2.23,52 of 89,58%,3.35,Southpaw,43%,61%,0.8,1,2 of 3,66%,39%,1.11,57%,79 of 116,56.7,9 of 12,15 of 19,6:21,11 of 31,"Oct 15, 1982",3 of 6,10 of 33,167.64,0,10 of 11,167.64,Record: 14-13-1,0,2.07,29 of 56,51%,3.47,Orthodox,47%,70%,1.0,2,4 of 9,44%,33%,0.81,72%,101 of 128,56.7,M,2011
5:00,Nick Diaz,BJ Penn,2011-10-29,Decision - Unanimous,Josh Rosenthal,3,3,welterweight,f1,39 of 51,28 of 41,3:23,150 of 309,"Aug 02, 1983",0 of 0,136 of 296,185.42,0,3 of 3,193.04,Record: 26-10-0 (2 NC),0,3.84,178 of 350,50%,5.71,Southpaw,42%,59%,1.0,0,0 of 0,0,32%,1.28,60%,257 of 436,77.11,12 of 15,15 of 20,3:23,71 of 140,"Dec 13, 1978",2 of 4,76 of 149,175.26,0,0 of 0,177.8,Record: 16-14-2,0,3.2,88 of 164,53%,2.76,Orthodox,48%,56%,0.5,0,1 of 4,25%,55%,1.19,74%,107 of 184,70.31,M,2011
5:00,Cheick Kongo,Matt Mitrione,2011-10-29,Decision - Unanimous,Herb Dean,3,3,heavyweight,f1,7 of 13,6 of 8,5:30,26 of 104,"May 17, 1975",12 of 14,23 of 90,193.04,0,14 of 23,208.28,Record: 27-10-2,0,1.28,44 of 126,34%,3.33,Orthodox,56%,54%,0.2,0,2 of 2,100%,56%,2.3,52%,70 of 159,108.86,2 of 5,1 of 1,5:30,20 of 54,"Jul 15, 1978",0 of 0,15 of 46,190.5,0,4 of 4,208.28,Record: 12-5-0,0,2.79,21 of 55,38%,3.55,Switch,50%,64%,0.7,0,0 of 0,0,0%,0.0,55%,22 of 58,120.2,M,2011
1:30,Roy Nelson,Mirko Filipovic,2011-10-29,KO/TKO,Steve Mazzagatti,3,3,heavyweight,f1,4 of 6,3 of 4,4:15,11 of 50,"Jun 20, 1976",18 of 21,28 of 69,182.88,0,0 of 0,185.42,Record: 22-14-0,0,4.79,32 of 75,42%,2.18,Orthodox,36%,46%,0.1,0,2 of 2,100%,27%,1.14,65%,70 of 116,119.29,7 of 8,16 of 23,4:15,14 of 36,"Sep 10, 1974",0 of 0,23 of 51,187.96,0,0 of 0,185.42,Record: 35-11-2 (1 NC),0,1.89,30 of 59,50%,2.11,Southpaw,50%,63%,0.3,0,0 of 1,0%,40%,0.19,78%,37 of 66,104.33,M,2011
5:00,Scott Jorgensen,Jeff Curran,2011-10-29,Decision - Unanimous,Kim Winslow,3,3,bantamweight,f1,6 of 8,11 of 20,7:47,24 of 72,"Sep 17, 1982",7 of 11,27 of 85,165.1,0,9 of 10,167.64,Record: 15-12-0,0,3.41,42 of 103,40%,3.37,Orthodox,40%,65%,0.7,0,5 of 5,100%,45%,2.61,59%,84 of 147,61.23,13 of 21,6 of 9,7:47,31 of 110,"Sep 02, 1977",4 of 7,22 of 97,167.64,0,6 of 8,175.26,Record: 36-18-1,0,2.48,41 of 126,32%,1.54,Orthodox,31%,60%,1.2,1,0 of 3,0%,12%,0.35,35%,67 of 156,61.23,M,2011
5:00,Hatsu Hioki,George Roop,2011-10-29,Decision - Split,Josh Rosenthal,3,3,featherweight,f1,6 of 9,6 of 8,6:51,11 of 32,"Jul 18, 1983",7 of 9,13 of 35,180.34,0,5 of 5,185.42,Record: 29-10-2,0,2.12,24 of 49,48%,2.42,Orthodox,42%,65%,0.6,0,2 of 7,28%,56%,2.55,54%,58 of 84,65.77,11 of 18,9 of 14,6:51,22 of 84,"Nov 10, 1981",4 of 6,20 of 78,185.42,0,4 of 8,182.88,Record: 15-13-1,0,2.47,35 of 104,33%,3.43,Orthodox,34%,60%,0.1,0,2 of 2,100%,57%,1.05,59%,90 of 164,61.23,M,2011
2:22,Donald Cerrone,Dennis Siver,2011-10-29,Submission,Herb Dean,1,3,lightweight,f1,2 of 3,1 of 6,0:10,7 of 16,"Mar 29, 1983",1 of 1,5 of 16,185.42,2,2 of 4,185.42,Record: 36-17-0 (2 NC),0,4.48,9 of 23,39%,4.41,Orthodox,46%,53%,1.2,1,0 of 0,0,33%,1.16,73%,9 of 23,70.31,3 of 3,2 of 4,0:10,10 of 17,"Jan 13, 1979",0 of 0,6 of 13,167.64,0,3 of 5,177.8,Record: 23-11-0 (1 NC),0,2.67,12 of 21,57%,3.87,Orthodox,32%,65%,0.3,0,0 of 2,0%,32%,0.87,65%,14 of 23,65.77,M,2011
2:45,Bart Palaszewski,Tyson Griffin,2011-10-29,KO/TKO,Steve Mazzagatti,1,3,featherweight,f1,0 of 1,0 of 0,0:00,17 of 66,"May 30, 1983",0 of 0,16 of 63,175.26,1,1 of 2,177.8,Record: 36-17-0,0,3.97,17 of 66,25%,2.67,Orthodox,32%,57%,0.5,0,0 of 0,0,31%,0.65,53%,17 of 66,65.77,1 of 2,0 of 0,0:00,6 of 21,"Apr 20, 1984",0 of 0,1 of 15,167.64,0,4 of 4,172.72,Record: 16-8-0,0,2.3,6 of 21,28%,3.71,Orthodox,41%,65%,0.9,0,0 of 0,0,46%,1.87,59%,6 of 21,65.77,M,2011
5:00,Brandon Vera,Eliot Marshall,2011-10-29,Decision - Unanimous,Kim Winslow,3,3,light heavyweight,f1,6 of 11,9 of 11,7:10,18 of 44,"Oct 10, 1977",6 of 10,8 of 26,190.5,0,19 of 28,198.12,Record: 15-7-0 (1 NC),0,2.81,33 of 65,50%,3.03,Orthodox,56%,52%,0.2,0,1 of 2,50%,53%,0.7,59%,55 of 88,104.33,8 of 9,9 of 14,7:10,8 of 32,"Jul 07, 1980",4 of 9,13 of 44,187.96,1,0 of 2,195.58,Record: 10-4-0,0,2.39,21 of 55,38%,1.93,Orthodox,27%,67%,0.9,2,1 of 3,33%,33%,0.47,79%,79 of 115,92.99,M,2011
